index,image_path,image_index,speed
15672,../Mini Project/data/clean_data/train_imgs/15672.jpg,15672,1.824698
15673,../Mini Project/data/clean_data/train_imgs/15673.jpg,15673,1.845181
7810,../Mini Project/data/clean_data/train_imgs/7810.jpg,7810,24.432935
7811,../Mini Project/data/clean_data/train_imgs/7811.jpg,7811,24.430824
5510,../Mini Project/data/clean_data/train_imgs/5510.jpg,5510,22.421514
5511,../Mini Project/data/clean_data/train_imgs/5511.jpg,5511,22.402546
15089,../Mini Project/data/clean_data/train_imgs/15089.jpg,15089,13.375781
15090,../Mini Project/data/clean_data/train_imgs/15090.jpg,15090,13.341160999999998
19794,../Mini Project/data/clean_data/train_imgs/19794.jpg,19794,3.642297
19795,../Mini Project/data/clean_data/train_imgs/19795.jpg,19795,3.624505
20201,../Mini Project/data/clean_data/train_imgs/20201.jpg,20201,7.1248429999999985
20202,../Mini Project/data/clean_data/train_imgs/20202.jpg,20202,7.134997
7516,../Mini Project/data/clean_data/train_imgs/7516.jpg,7516,23.198021
7517,../Mini Project/data/clean_data/train_imgs/7517.jpg,7517,23.241375
5881,../Mini Project/data/clean_data/train_imgs/5881.jpg,5881,17.593457
5882,../Mini Project/data/clean_data/train_imgs/5882.jpg,5882,17.58202
7841,../Mini Project/data/clean_data/train_imgs/7841.jpg,7841,24.413612
7842,../Mini Project/data/clean_data/train_imgs/7842.jpg,7842,24.422661
18161,../Mini Project/data/clean_data/train_imgs/18161.jpg,18161,1.787936
18162,../Mini Project/data/clean_data/train_imgs/18162.jpg,18162,1.758562
15882,../Mini Project/data/clean_data/train_imgs/15882.jpg,15882,2.772737
15883,../Mini Project/data/clean_data/train_imgs/15883.jpg,15883,2.753112
15517,../Mini Project/data/clean_data/train_imgs/15517.jpg,15517,1.30344
15518,../Mini Project/data/clean_data/train_imgs/15518.jpg,15518,1.337569
7230,../Mini Project/data/clean_data/train_imgs/7230.jpg,7230,21.345724
7231,../Mini Project/data/clean_data/train_imgs/7231.jpg,7231,21.320972
9483,../Mini Project/data/clean_data/train_imgs/9483.jpg,9483,6.177775
9484,../Mini Project/data/clean_data/train_imgs/9484.jpg,9484,6.313728
1507,../Mini Project/data/clean_data/train_imgs/1507.jpg,1507,16.048258999999998
1508,../Mini Project/data/clean_data/train_imgs/1508.jpg,1508,16.053295000000002
4569,../Mini Project/data/clean_data/train_imgs/4569.jpg,4569,21.960149
4570,../Mini Project/data/clean_data/train_imgs/4570.jpg,4570,21.945469
18200,../Mini Project/data/clean_data/train_imgs/18200.jpg,18200,1.986534
18201,../Mini Project/data/clean_data/train_imgs/18201.jpg,18201,2.269511
15247,../Mini Project/data/clean_data/train_imgs/15247.jpg,15247,12.576205
15248,../Mini Project/data/clean_data/train_imgs/15248.jpg,15248,12.581969
2860,../Mini Project/data/clean_data/train_imgs/2860.jpg,2860,25.303978
2861,../Mini Project/data/clean_data/train_imgs/2861.jpg,2861,25.330271
5865,../Mini Project/data/clean_data/train_imgs/5865.jpg,5865,17.903760000000005
5866,../Mini Project/data/clean_data/train_imgs/5866.jpg,5866,17.905116
14597,../Mini Project/data/clean_data/train_imgs/14597.jpg,14597,0.0
14598,../Mini Project/data/clean_data/train_imgs/14598.jpg,14598,0.0
9030,../Mini Project/data/clean_data/train_imgs/9030.jpg,9030,9.255944
9031,../Mini Project/data/clean_data/train_imgs/9031.jpg,9031,9.260264
18591,../Mini Project/data/clean_data/train_imgs/18591.jpg,18591,0.5966359999999999
18592,../Mini Project/data/clean_data/train_imgs/18592.jpg,18592,0.553964
6470,../Mini Project/data/clean_data/train_imgs/6470.jpg,6470,14.048854
6471,../Mini Project/data/clean_data/train_imgs/6471.jpg,6471,14.173957
12081,../Mini Project/data/clean_data/train_imgs/12081.jpg,12081,9.311321
12082,../Mini Project/data/clean_data/train_imgs/12082.jpg,12082,9.327785
4617,../Mini Project/data/clean_data/train_imgs/4617.jpg,4617,21.516545
4618,../Mini Project/data/clean_data/train_imgs/4618.jpg,4618,21.520682
545,../Mini Project/data/clean_data/train_imgs/545.jpg,545,16.913860999999994
546,../Mini Project/data/clean_data/train_imgs/546.jpg,546,16.92298
9908,../Mini Project/data/clean_data/train_imgs/9908.jpg,9908,8.429929
9909,../Mini Project/data/clean_data/train_imgs/9909.jpg,9909,8.371039
11321,../Mini Project/data/clean_data/train_imgs/11321.jpg,11321,4.6222629999999985
11322,../Mini Project/data/clean_data/train_imgs/11322.jpg,11322,4.739781
17621,../Mini Project/data/clean_data/train_imgs/17621.jpg,17621,14.049835
17622,../Mini Project/data/clean_data/train_imgs/17622.jpg,17622,14.038704999999998
10499,../Mini Project/data/clean_data/train_imgs/10499.jpg,10499,7.908385000000001
10500,../Mini Project/data/clean_data/train_imgs/10500.jpg,10500,7.912418
3193,../Mini Project/data/clean_data/train_imgs/3193.jpg,3193,21.720144
3194,../Mini Project/data/clean_data/train_imgs/3194.jpg,3194,21.704936
12661,../Mini Project/data/clean_data/train_imgs/12661.jpg,12661,10.600408
12662,../Mini Project/data/clean_data/train_imgs/12662.jpg,12662,10.599798
8499,../Mini Project/data/clean_data/train_imgs/8499.jpg,8499,16.179368
8500,../Mini Project/data/clean_data/train_imgs/8500.jpg,8500,16.170938
18333,../Mini Project/data/clean_data/train_imgs/18333.jpg,18333,11.591146
18334,../Mini Project/data/clean_data/train_imgs/18334.jpg,18334,11.581692
691,../Mini Project/data/clean_data/train_imgs/691.jpg,691,19.542924
692,../Mini Project/data/clean_data/train_imgs/692.jpg,692,19.660117
609,../Mini Project/data/clean_data/train_imgs/609.jpg,609,17.382248
610,../Mini Project/data/clean_data/train_imgs/610.jpg,610,17.375353
8667,../Mini Project/data/clean_data/train_imgs/8667.jpg,8667,10.457678
8668,../Mini Project/data/clean_data/train_imgs/8668.jpg,8668,10.399907
19449,../Mini Project/data/clean_data/train_imgs/19449.jpg,19449,1.766084
19450,../Mini Project/data/clean_data/train_imgs/19450.jpg,19450,1.771059
13888,../Mini Project/data/clean_data/train_imgs/13888.jpg,13888,9.716198
13889,../Mini Project/data/clean_data/train_imgs/13889.jpg,13889,9.697648
720,../Mini Project/data/clean_data/train_imgs/720.jpg,720,20.484872
721,../Mini Project/data/clean_data/train_imgs/721.jpg,721,20.56655
328,../Mini Project/data/clean_data/train_imgs/328.jpg,328,17.974486
329,../Mini Project/data/clean_data/train_imgs/329.jpg,329,17.978176
9314,../Mini Project/data/clean_data/train_imgs/9314.jpg,9314,2.2144630000000003
9315,../Mini Project/data/clean_data/train_imgs/9315.jpg,9315,2.093678
14763,../Mini Project/data/clean_data/train_imgs/14763.jpg,14763,4.176401
14764,../Mini Project/data/clean_data/train_imgs/14764.jpg,14764,4.276809
14071,../Mini Project/data/clean_data/train_imgs/14071.jpg,14071,3.9188
14072,../Mini Project/data/clean_data/train_imgs/14072.jpg,14072,3.861716
6109,../Mini Project/data/clean_data/train_imgs/6109.jpg,6109,11.819258
6110,../Mini Project/data/clean_data/train_imgs/6110.jpg,6110,11.837566
13123,../Mini Project/data/clean_data/train_imgs/13123.jpg,13123,5.308173
13124,../Mini Project/data/clean_data/train_imgs/13124.jpg,13124,5.3256190000000005
10715,../Mini Project/data/clean_data/train_imgs/10715.jpg,10715,4.037848
10716,../Mini Project/data/clean_data/train_imgs/10716.jpg,10716,4.1747440000000005
14736,../Mini Project/data/clean_data/train_imgs/14736.jpg,14736,2.046402
14737,../Mini Project/data/clean_data/train_imgs/14737.jpg,14737,2.156962
14962,../Mini Project/data/clean_data/train_imgs/14962.jpg,14962,14.195007999999998
14963,../Mini Project/data/clean_data/train_imgs/14963.jpg,14963,14.159334
13830,../Mini Project/data/clean_data/train_imgs/13830.jpg,13830,10.316334
13831,../Mini Project/data/clean_data/train_imgs/13831.jpg,13831,10.303454
15205,../Mini Project/data/clean_data/train_imgs/15205.jpg,15205,12.612464
15206,../Mini Project/data/clean_data/train_imgs/15206.jpg,15206,12.611328
2472,../Mini Project/data/clean_data/train_imgs/2472.jpg,2472,24.861948
2473,../Mini Project/data/clean_data/train_imgs/2473.jpg,2473,24.85133
18827,../Mini Project/data/clean_data/train_imgs/18827.jpg,18827,0.0
18828,../Mini Project/data/clean_data/train_imgs/18828.jpg,18828,0.0
14321,../Mini Project/data/clean_data/train_imgs/14321.jpg,14321,5.123608
14322,../Mini Project/data/clean_data/train_imgs/14322.jpg,14322,5.063093
13284,../Mini Project/data/clean_data/train_imgs/13284.jpg,13284,6.066261
13285,../Mini Project/data/clean_data/train_imgs/13285.jpg,13285,5.962249
1395,../Mini Project/data/clean_data/train_imgs/1395.jpg,1395,14.502147
1396,../Mini Project/data/clean_data/train_imgs/1396.jpg,1396,14.561092000000002
408,../Mini Project/data/clean_data/train_imgs/408.jpg,408,16.051216
409,../Mini Project/data/clean_data/train_imgs/409.jpg,409,16.007865
19809,../Mini Project/data/clean_data/train_imgs/19809.jpg,19809,3.48851
19810,../Mini Project/data/clean_data/train_imgs/19810.jpg,19810,3.5389699999999995
18286,../Mini Project/data/clean_data/train_imgs/18286.jpg,18286,11.782996
18287,../Mini Project/data/clean_data/train_imgs/18287.jpg,18287,11.812252
11723,../Mini Project/data/clean_data/train_imgs/11723.jpg,11723,7.246463
11724,../Mini Project/data/clean_data/train_imgs/11724.jpg,11724,7.253782000000001
15118,../Mini Project/data/clean_data/train_imgs/15118.jpg,15118,12.318664
15119,../Mini Project/data/clean_data/train_imgs/15119.jpg,15119,12.335557
12117,../Mini Project/data/clean_data/train_imgs/12117.jpg,12117,10.096946
12118,../Mini Project/data/clean_data/train_imgs/12118.jpg,12118,10.104849
18539,../Mini Project/data/clean_data/train_imgs/18539.jpg,18539,2.5645
18540,../Mini Project/data/clean_data/train_imgs/18540.jpg,18540,2.442617
10188,../Mini Project/data/clean_data/train_imgs/10188.jpg,10188,4.686966
10189,../Mini Project/data/clean_data/train_imgs/10189.jpg,10189,4.832505
13959,../Mini Project/data/clean_data/train_imgs/13959.jpg,13959,7.7091509999999985
13960,../Mini Project/data/clean_data/train_imgs/13960.jpg,13960,7.707072
11715,../Mini Project/data/clean_data/train_imgs/11715.jpg,11715,7.526899
11716,../Mini Project/data/clean_data/train_imgs/11716.jpg,11716,7.439657
11936,../Mini Project/data/clean_data/train_imgs/11936.jpg,11936,7.631849000000001
11937,../Mini Project/data/clean_data/train_imgs/11937.jpg,11937,7.585139
16056,../Mini Project/data/clean_data/train_imgs/16056.jpg,16056,2.045744
16057,../Mini Project/data/clean_data/train_imgs/16057.jpg,16057,2.065811
5064,../Mini Project/data/clean_data/train_imgs/5064.jpg,5064,22.265804
5065,../Mini Project/data/clean_data/train_imgs/5065.jpg,5065,22.273271
10621,../Mini Project/data/clean_data/train_imgs/10621.jpg,10621,1.38866
10622,../Mini Project/data/clean_data/train_imgs/10622.jpg,10622,1.216935
2743,../Mini Project/data/clean_data/train_imgs/2743.jpg,2743,25.678142
2744,../Mini Project/data/clean_data/train_imgs/2744.jpg,2744,25.68616
3492,../Mini Project/data/clean_data/train_imgs/3492.jpg,3492,22.356997
3493,../Mini Project/data/clean_data/train_imgs/3493.jpg,3493,22.369379
4949,../Mini Project/data/clean_data/train_imgs/4949.jpg,4949,22.213956
4950,../Mini Project/data/clean_data/train_imgs/4950.jpg,4950,22.19785
8053,../Mini Project/data/clean_data/train_imgs/8053.jpg,8053,23.011437
8054,../Mini Project/data/clean_data/train_imgs/8054.jpg,8054,22.994614
11319,../Mini Project/data/clean_data/train_imgs/11319.jpg,11319,4.578055
11320,../Mini Project/data/clean_data/train_imgs/11320.jpg,11320,4.567404
7880,../Mini Project/data/clean_data/train_imgs/7880.jpg,7880,23.929142
7881,../Mini Project/data/clean_data/train_imgs/7881.jpg,7881,23.936394
4730,../Mini Project/data/clean_data/train_imgs/4730.jpg,4730,21.667285
4731,../Mini Project/data/clean_data/train_imgs/4731.jpg,4731,21.663783
11257,../Mini Project/data/clean_data/train_imgs/11257.jpg,11257,5.589107
11258,../Mini Project/data/clean_data/train_imgs/11258.jpg,11258,5.548442
17667,../Mini Project/data/clean_data/train_imgs/17667.jpg,17667,13.32344
17668,../Mini Project/data/clean_data/train_imgs/17668.jpg,17668,13.3201
18648,../Mini Project/data/clean_data/train_imgs/18648.jpg,18648,0.0
18649,../Mini Project/data/clean_data/train_imgs/18649.jpg,18649,0.0
8889,../Mini Project/data/clean_data/train_imgs/8889.jpg,8889,9.849727
8890,../Mini Project/data/clean_data/train_imgs/8890.jpg,8890,9.898398
6413,../Mini Project/data/clean_data/train_imgs/6413.jpg,6413,14.552286
6414,../Mini Project/data/clean_data/train_imgs/6414.jpg,6414,14.561913
11205,../Mini Project/data/clean_data/train_imgs/11205.jpg,11205,7.0741190000000005
11206,../Mini Project/data/clean_data/train_imgs/11206.jpg,11206,7.039308
2531,../Mini Project/data/clean_data/train_imgs/2531.jpg,2531,25.390691
2532,../Mini Project/data/clean_data/train_imgs/2532.jpg,2532,25.403704
15023,../Mini Project/data/clean_data/train_imgs/15023.jpg,15023,14.131046
15024,../Mini Project/data/clean_data/train_imgs/15024.jpg,15024,14.114829
11209,../Mini Project/data/clean_data/train_imgs/11209.jpg,11209,6.949506
11210,../Mini Project/data/clean_data/train_imgs/11210.jpg,11210,6.924445
14865,../Mini Project/data/clean_data/train_imgs/14865.jpg,14865,13.347656
14866,../Mini Project/data/clean_data/train_imgs/14866.jpg,14866,13.475402
20032,../Mini Project/data/clean_data/train_imgs/20032.jpg,20032,10.230273
20033,../Mini Project/data/clean_data/train_imgs/20033.jpg,20033,10.335382
2577,../Mini Project/data/clean_data/train_imgs/2577.jpg,2577,25.307032
2578,../Mini Project/data/clean_data/train_imgs/2578.jpg,2578,25.332955
13484,../Mini Project/data/clean_data/train_imgs/13484.jpg,13484,0.0
13485,../Mini Project/data/clean_data/train_imgs/13485.jpg,13485,0.0
2402,../Mini Project/data/clean_data/train_imgs/2402.jpg,2402,24.160867
2403,../Mini Project/data/clean_data/train_imgs/2403.jpg,2403,24.187586
10726,../Mini Project/data/clean_data/train_imgs/10726.jpg,10726,4.881551
10727,../Mini Project/data/clean_data/train_imgs/10727.jpg,10727,4.983708
12752,../Mini Project/data/clean_data/train_imgs/12752.jpg,12752,10.496573
12753,../Mini Project/data/clean_data/train_imgs/12753.jpg,12753,10.481179
13607,../Mini Project/data/clean_data/train_imgs/13607.jpg,13607,2.429756
13608,../Mini Project/data/clean_data/train_imgs/13608.jpg,13608,2.601963
16637,../Mini Project/data/clean_data/train_imgs/16637.jpg,16637,1.1413950000000002
16638,../Mini Project/data/clean_data/train_imgs/16638.jpg,16638,1.112663
15274,../Mini Project/data/clean_data/train_imgs/15274.jpg,15274,12.394785
15275,../Mini Project/data/clean_data/train_imgs/15275.jpg,15275,12.527168
9331,../Mini Project/data/clean_data/train_imgs/9331.jpg,9331,0.967027
9332,../Mini Project/data/clean_data/train_imgs/9332.jpg,9332,0.992156
18617,../Mini Project/data/clean_data/train_imgs/18617.jpg,18617,0.0
18618,../Mini Project/data/clean_data/train_imgs/18618.jpg,18618,0.0
9689,../Mini Project/data/clean_data/train_imgs/9689.jpg,9689,8.829496
9690,../Mini Project/data/clean_data/train_imgs/9690.jpg,9690,8.96321
20065,../Mini Project/data/clean_data/train_imgs/20065.jpg,20065,9.169392
20066,../Mini Project/data/clean_data/train_imgs/20066.jpg,20066,9.130628
17290,../Mini Project/data/clean_data/train_imgs/17290.jpg,17290,8.477478999999999
17291,../Mini Project/data/clean_data/train_imgs/17291.jpg,17291,8.530438
18265,../Mini Project/data/clean_data/train_imgs/18265.jpg,18265,10.372107000000002
18266,../Mini Project/data/clean_data/train_imgs/18266.jpg,18266,10.373783
9317,../Mini Project/data/clean_data/train_imgs/9317.jpg,9317,1.982072
9318,../Mini Project/data/clean_data/train_imgs/9318.jpg,9318,1.875804
17602,../Mini Project/data/clean_data/train_imgs/17602.jpg,17602,14.324359
17603,../Mini Project/data/clean_data/train_imgs/17603.jpg,17603,14.307748000000002
11028,../Mini Project/data/clean_data/train_imgs/11028.jpg,11028,5.594052
11029,../Mini Project/data/clean_data/train_imgs/11029.jpg,11029,5.609878
19037,../Mini Project/data/clean_data/train_imgs/19037.jpg,19037,6.861977
19038,../Mini Project/data/clean_data/train_imgs/19038.jpg,19038,6.888446000000001
15955,../Mini Project/data/clean_data/train_imgs/15955.jpg,15955,0.0
15956,../Mini Project/data/clean_data/train_imgs/15956.jpg,15956,0.0
8645,../Mini Project/data/clean_data/train_imgs/8645.jpg,8645,11.478108
8646,../Mini Project/data/clean_data/train_imgs/8646.jpg,8646,11.555156
7573,../Mini Project/data/clean_data/train_imgs/7573.jpg,7573,23.918283
7574,../Mini Project/data/clean_data/train_imgs/7574.jpg,7574,23.909326
19334,../Mini Project/data/clean_data/train_imgs/19334.jpg,19334,3.837184
19335,../Mini Project/data/clean_data/train_imgs/19335.jpg,19335,3.852659
11586,../Mini Project/data/clean_data/train_imgs/11586.jpg,11586,5.772887
11587,../Mini Project/data/clean_data/train_imgs/11587.jpg,11587,5.769034
7474,../Mini Project/data/clean_data/train_imgs/7474.jpg,7474,21.167567
7475,../Mini Project/data/clean_data/train_imgs/7475.jpg,7475,21.271181
18195,../Mini Project/data/clean_data/train_imgs/18195.jpg,18195,1.763538
18196,../Mini Project/data/clean_data/train_imgs/18196.jpg,18196,1.8339330000000005
1846,../Mini Project/data/clean_data/train_imgs/1846.jpg,1846,22.021439
1847,../Mini Project/data/clean_data/train_imgs/1847.jpg,1847,22.012294
1488,../Mini Project/data/clean_data/train_imgs/1488.jpg,1488,15.684005
1489,../Mini Project/data/clean_data/train_imgs/1489.jpg,1489,15.700514000000002
11958,../Mini Project/data/clean_data/train_imgs/11958.jpg,11958,7.131659
11959,../Mini Project/data/clean_data/train_imgs/11959.jpg,11959,7.116567
8343,../Mini Project/data/clean_data/train_imgs/8343.jpg,8343,24.318111
8344,../Mini Project/data/clean_data/train_imgs/8344.jpg,8344,24.27644
8998,../Mini Project/data/clean_data/train_imgs/8998.jpg,8998,9.216556
8999,../Mini Project/data/clean_data/train_imgs/8999.jpg,8999,9.293616
